volume,section_id,section_title,stanza_no,categories,strong_terms,weak_terms,text,source_url,label,science_concept,notes
6,T237,004. பதி விளக்கம்,5,atom_smallest,atom_smallest:அணுவ,,எல்லாந்தான் உடையதுவாய் எல்லாம்வல் லதுவாய் / எல்லாந்தான் ஆனதுவாய் எல்லாந்தான் அலதாய்ச் / சொல்லாலும் பொருளாலும் தோன்றும்அறி வாலும் / துணிந்தளக்க முடியாதாய்த் துரியவெளி கடந்த / வல்லாளர் அனுபவத்தே அதுஅதுவாய் அவரும் / மதித்திடுங்கால் அரியதுவாய்ப் பெரியதுவாய் அணுவும் / செல்லாத நிலைகளினும் செல்லுவதாய் விளங்கும் / திருச்சிற்றம் பலந்தனிலே தெய்வமொன்றே கண்டீர்.,https://www.thiruarutpa.org/thirumurai/v/T237/tm/pathi_vilakkam,A,the small/large: present where even an atom cannot go,silver-unverified
6,T237,004. பதி விளக்கம்,7,cosmos,"cosmos:அண்டம்,அண்ட,பிண்டம்",,அண்டம்எலாம் பிண்டம்எலாம் உயிர்கள்எலாம் பொருள்கள் / ஆனஎலாம் இடங்கள்எலாம் நீக்கமற நிறைந்தே / கொண்டஎலாங் கொண்டஎலாம் கொண்டுகொண்டு மேலும் / கொள்வதற்கே இடங்கொடுத்துக் கொண்டுசலிப் பின்றிக் / கண்டமெலாங் கடந்துநின்றே அகண்டமதாய் அதுவும் / கடந்தவெளி யாய்அதுவும் கடந்ததனி வெளியாம் / ஒண்தகுசிற் றம்பலத்தே எல்லாம்வல் லவராய் / ஓங்குகின்ற தனிக்கடவுள் ஒருவருண்டே கண்டீர்.,https://www.thiruarutpa.org/thirumurai/v/T237/tm/pathi_vilakkam,M,,silver-unverified
6,T297,005. சிவபதி விளக்கம்,9,atom_smallest,atom_smallest:அணுவ,light_generic:ஒளி,அதுவளர் அணுவே அணுவளர் அதுவே அதுவணு வளர்தரும் உறவே / விதுவளர் ஒளியே ஒளிவளர் விதுவே விதுஒளி வளர்தரு செயலே / மதுவளர் சுவையே சுவைவளர் மதுவே மதுவுறு சுவைவளர் இயலே / பொதுவளர் வெளியே வெளிவளர் பொதுவே பொதுவெளி வளர்சிவ பதியே.,https://www.thiruarutpa.org/thirumurai/v/T297/tm/sivapathi_vilakkam,A,mystic-cosmological statement (unverified),silver-unverified
6,T238,006. ஆற்றாமை,4,atom_smallest,atom_smallest:அணுவ,,நிலத்திலும்பணத்தும் நீள்விழிமடவார் நெருக்கிலும்பெருக்கிய நினைப்பேன் / புலத்திலும் புரைசேர் பொறியிலும் மனத்தைப் போக்கிவீண் போதுபோக் குறுவேன் / நலத்தில்ஓர் அணுவும் நண்ணிலேன் கடைய நாயினுங் கடையனேன் நவையேன் / குலத்திலும் கொடியேன் அம்பலக் கூத்தன் குறிப்பினுக் கென்கட வேனே.,https://www.thiruarutpa.org/thirumurai/v/T238/tm/aarraamai,M,,silver-unverified
6,T244,012. அவா அறுத்தல்,13,cosmos,cosmos:அண்ட,,உண்டியே விழைந்தேன் எனினும்என் தன்னை உடையவா அடியனேன் உனையே / அண்டியே இருந்தேன் இருக்கின்றேன் இருப்பேன் அப்பநின் ஆணைநின் தனக்கே / தொண்டுறா தவர்கைச் சோற்றினை விரும்பேன் தூயனே துணைநினை அல்லால் / கண்டிலேன் என்னைக் காப்பதுன் கடன்காண் கைவிடேல் கைவிடேல் எந்தாய்.,https://www.thiruarutpa.org/thirumurai/v/T244/tm/avaa_aruththal,N,,silver-unverified
6,T248,020. பிள்ளைப் பெரு விண்ணப்பம்,61,vibration_sound,vibration_sound:அதிர்,,பிதிர்ந்தமண் உடம்பை மறைத்திட வலியார் பின்முன்நோக் காதுமேல் நோக்கி / அதிர்ந்திட நடந்த போதெலாம் பயந்தேன் அவர்புகன் றிட்டதீ மொழிகள் / பொதிந்திரு செவியில் புகுந்தொறும் பயந்தேன் புண்ணியா நின்துதி எனும்ஓர் / முதிர்ந்ததீங் கனியைக் கண்டிலேன் வேர்த்து முறிந்தகாய் கண்டுளம் தளர்ந்தேன்.,https://www.thiruarutpa.org/thirumurai/v/T248/tm/pillaip_peru_vinnappam,N,,silver-unverified
6,T248,020. பிள்ளைப் பெரு விண்ணப்பம்,86,space_elements,space_elements:பெருவெளி,,சிறந்ததத் துவங்கள் அனைத்துமாய் அலவாய்த் திகழ்ஒளி யாய்ஒளி எல்லாம் / பிறங்கிய வெளியாய் வெளிஎலாம் விளங்கும் பெருவெளி யாய்அதற் கப்பால் / நிறைந்தசிற் சபையில் அருளர சியற்றும் நீதிநல் தந்தையே இனிமேல் / பிறந்திடேன் இறவேன் நின்னைவிட் டகலேன் பிள்ளைநான் வாடுதல் அழகோ.,https://www.thiruarutpa.org/thirumurai/v/T248/tm/pillaip_peru_vinnappam,A,nested light/space hierarchy beyond ordinary space,silver-unverified
6,T291,021. சுத்த சன்மார்க்க வேண்டுகோள்,6,cosmos,cosmos:அண்ட,,அடிகேள்நான் வேண்டுதல்கேட் டருள்புரிதல் வேண்டும் / அண்டமெலாம் பிண்டமெலாம் கண்டுகொளல் வேண்டும் / துடிசேர்எவ் வுலகமும்எத் தேவரும்எவ் வுயிரும் / சுத்தசிவ சன்மார்க்கம் பெற்றிடுதல் வேண்டும் / படிவானும் படைத்தல்முதல் ஐந்தொழிலும் ஞானம் / படைத்தல்முதல் ஐந்தொழிலும் நான்புரிதல் வேண்டும் / ஒடியாத திருவடிவில் எந்தாயும் நானும் / ஒன்றாகி எஞ்ஞான்றும் ஓங்குதல்வேண் டுவனே.,https://www.thiruarutpa.org/thirumurai/v/T291/tm/suththa_sanmaarkka_veentukool,M,,silver-unverified
6,T291,021. சுத்த சன்மார்க்க வேண்டுகோள்,10,atom_smallest,atom_smallest:அணுத்துணை,,அருளாநான் வேண்டுதல்கேட் டருள்புரிதல் வேண்டும் / அணுத்துணையும் சினங்காமம் அடையாமை வேண்டும் / மருளாய உலகமெலாம் மருள்நீங்கி ஞான / மன்றிடத்தே வள்ளல்உனை வாழ்த்தியிடல் வேண்டும் / இருளாமை உறல்வேண்டும் எனைஅடுத்தார் சுகம்வாய்ந் / திடல்வேண்டும் எவ்வுயிரும் இன்படைதல் வேண்டும் / பொருளாம்ஓர் திருவடிவில் உடையாயும் நானும் / புணர்ந்துகலந் தொன்றாகிப் பொருந்துதல்வேண் டுவனே.,https://www.thiruarutpa.org/thirumurai/v/T291/tm/suththa_sanmaarkka_veentukool,M,,silver-unverified
6,T290,022. ஆன்ம தரிசனம்,6,atom_smallest,atom_smallest:அணுத்துணை,,திலகவாள் நுதலார் தமைக்கன விடத்தும் / சிறிதும்நான் விழைந்திலேன் இந்த / உலகவாழ் வதில்ஓர் அணுத்துணை எனினும் / உவப்பிலேன் உலகுறு மாயைக் / கலகவா தனைதீர் காலம்என் றுறுமோ / கடவுளே எனத்துயர்ந் திருந்தேன் / அலகிலாத் திறலோய் நீஅறிந் ததுநான் / அடிக்கடி உரைப்பதென் நினக்கே.,https://www.thiruarutpa.org/thirumurai/v/T290/tm/aanma_tharisanam,M,,silver-unverified
6,T268,023. சிவ தரிசனம்,1,space_elements,space_elements:பெருவெளி,light_generic:ஒளி,திருஉடையாய் சிற்சபைவாழ் சிவபதியே எல்லாம் / செய்யவல்ல தனித்தலைமைச் சித்தசிகா மணியே / உருஉடைஎன் உயிர்க்குயிராய் ஒளிர்கின்ற ஒளியே / உன்னுதொறும் என்னுளத்தே ஊறுகின்ற அமுதே / அருஉடைய பெருவெளியாய் அதுவிளங்கு வெளியாய் / அப்பாலு மாய்நிறைந்த அருட்பெருஞ்சோ தியனே / மருஉடையாள் சிவகாம வல்லிமண வாளா / வந்தருள்க அருட்சோதி தந்தருள்க விரைந்தே.,https://www.thiruarutpa.org/thirumurai/v/T268/tm/siva_tharisanam,M,,silver-unverified
6,T330,034. இறை எளிமையை வியத்தல்,5,atom_smallest,atom_smallest:அணுத்துணை,,பாயிரமா மறைகளெலாம் பாடுகின்ற பாட்டுன் / பாட்டேஎன் றறிந்துகொண்டேன் பரம்பொருள்உன் பெருமை / ஆயிரம்ஆ யிரங்கோடி நாஉடையோர் எனினும் / அணுத்துணையும் புகல்அரிதேல் அந்தோஇச் சிறியேன் / வாய்இரங்கா வகைபுகலத் துணிந்தேன்என் னுடைய / மனத்தாசை ஒருகடலோ எழுகடலில் பெரிதே / சேய்இரங்கா முனம்எடுத்தே அணைத்திடுந்தாய் அனையாய் / திருச்சிற்றம் பலம்விளங்கும் சிவஞான குருவே.,https://www.thiruarutpa.org/thirumurai/v/T330/tm/irai_elimaiyai_viyaththal,M,,silver-unverified
6,T292,037. அருள்விளக்க மாலை,9,cosmos|space_elements,cosmos:அண்ட ; space_elements:பெருவெளி,,அண்டவள வெவ்வளவோ அவ்வளவும் அவற்றில் / அமைந்தசரா சரஅளவெவ் வளவோஅவ் வளவும் / கண்டதுவாய் ஆங்கவைகள் தனித்தனியே அகத்தும் / காண்புறத்தும் அகப்புறத்தும் புறப்புறத்தும் விளங்க / விண்டகுபே ரருட்சோதிப் பெருவெளிக்கு நடுவே / விளங்கிஒரு பெருங்கருணைக் கொடிநாட்டி அருளாம் / தண்டகும்ஓர் தனிச்செங்கோல் நடத்திமன்றில் நடிக்கும் / தனிஅரசே என்மாலை தாளில்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,11,cosmos,cosmos:அண்ட,,நாட்டியதோர் சுத்தபரா சத்திஅண்டம் முதலா / ஞானசத்தி அண்டமது கடையாக இவற்றுள் / ஈட்டியபற் பலசத்தி சத்தர்அண்டப் பகுதி / எத்தனையோ கோடிகளும் தன்நிழற்கீழ் விளங்கச் / சூட்டியபொன் முடிஇலங்கச் சமரசமெய்ஞ் ஞானச் / சுத்தசிவ சன்மார்க்கப் பெருநிலையில் அமர்ந்தே / நீட்டியபே ரருட்சோதித் தனிச்செங்கோல் நடத்தும் / நீதிநடத் தரசேஎன் நெடுஞ்சொல்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,hierarchy of universes,silver-unverified
6,T292,037. அருள்விளக்க மாலை,20,space_elements,space_elements:பெருவெளி,,உருவெளியே உருவெளிக்குள் உற்றவெளி உருவே / உருநடுவும் வெளிநடுவும் ஒன்றான ஒன்றே / பெருவெளியே பெருவெளியில் பெருஞ்சோதி மயமே / பெருஞ்சோதி மயநடுவே பிறங்குதனிப் பொருளே / மருஒழியா மலர்அகத்தே வயங்குஒளி மணியே / மந்திரமே தந்திரமே மதிப்பரிய மருந்தே / திருஒழியா தோங்குமணி மன்றில்நடத் தரசே / சிறுமொழிஎன் றிகழாதே சேர்த்துமகிழ்ந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,25,cosmos,cosmos:அண்ட,"light_generic:ஜோதி,விளக்க",அறையாத மிகுபெருங்காற் றடித்தாலும் சிறிதும் / அசையாதே அவியாதே அண்டபகி ரண்டத் / துறையாவும் பிண்டவகைத் துறைமுழுதும் விளங்கத் / தூண்டாதே விளங்குகின்ற ஜோதிமணி விளக்கே / மறையாதே குறையாதே களங்கமும் இல்லாதே / மயக்காதே பனிக்காதே வயங்குகின்ற மதியே / இறையாய்எவ் வுயிரகத்தும் அகப்புறத்தும் புறத்தும் / இலங்குநடத் தரசேஎன் இசையும்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,M,,silver-unverified
6,T292,037. அருள்விளக்க மாலை,28,cosmos|space_elements|light_physics,cosmos:உலகங்கள் ; space_elements:ஐம்பூத ; light_physics:கதிர்,,ஐம்பூத பரங்கள்முதல் நான்கும்அவற் றுள்ளே / அடுத்திடுநந் நான்கும்அவை அகம்புறமேல் நடுக்கீழ் / கம்பூத பக்கமுதல் எல்லாந்தன் மயமாய்க் / காணும்அவற் றப்புறமும் கலந்ததனிக் கனலே / செம்பூத உலகங்கள் பூதாண்ட வகைகள் / செழித்திடநற் கதிர்பரப்பித் திகழ்கின்ற சுடரே / வெம்பூதத் தடைதவிர்ந்தார் ஏத்தமணி மன்றில் / விளங்கும்நடத் தரசேஎன் விளம்பும்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,radiating light sustains the worlds/universes,silver-unverified
6,T292,037. அருள்விளக்க மாலை,30,cosmos,"cosmos:அண்டம்,அண்ட","light_generic:ஒளி,சுடர்",பகுதிபர முதல்நான்கும் அவற்றுறுநந் நான்கும் / பரவிஎலாம் தன்மயமாம் படிநிறைந்து விளங்கித் / தகுதிபெறும் அப்பகுதிக் கப்புறமும் சென்றே / தனிஒளிச்செங் கோல்நடத்தித் தழைக்கின்ற ஒளியே / மிகுதிபெறு பகுதிஉல கம்பகுதி அண்டம் / விளங்கஅருட் சுடர்பரப்பி விளங்குகின்ற சுடரே / தொகுதிபெறு கடவுளர்கள் ஏத்தமன்றில் நடிக்கும் / துரியநடத் தரசேஎன் சொல்லும்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,31,cosmos,"cosmos:அண்டம்,அண்ட,புவனங்க","light_generic:ஒளி,விளக்க",மாமாயைப் பரமாதி நான்கும்அவற் றுள்ளே / வயங்கியநந் நான்குந்தன் மயத்தாலே விளக்கி / ஆமாறம் மாமாயைக் கப்புறத்தும் நிறைந்தே / அறிவொன்றே வடிவாகி விளங்குகின்ற ஒளியே / தாமாயா புவனங்கள் மாமாயை அண்டம் / தழைத்துவிளங் கிடக்கதிர்செய் தனித்தபெருஞ் சுடரே / தேமாலும் பிரமனும்நின் றேத்தமன்றில் நடிக்கும் / தெய்வநடத் தரசேஎன் சிறுமொழிஏற் றருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,34,cosmos|light_physics,"cosmos:அண்டம்,அண்ட ; light_physics:கதிர்",light_generic:ஒளி,நாட்டியஓங் காரம்ஐந்தில் பரமுதல்ஓர் நான்கும் / நந்நான்கு மாறிடத்தும் நயந்துநிறைந் தருளி / ஈட்டியசெம் பொருள்நிலையோ டிலக்கியமும் விளங்க / இனிதுநின்று விளங்குகின்ற இன்பமய ஒளியே / கூட்டியஓங் காரஉல கோங்கார அண்டம் / குடிவிளங்கக் கதிர்பரப்பிக் குலவுபெருஞ் சுடரே / பாட்டியல்கொண் டன்பரெலாம் போற்றமன்றில் நடிக்கும் / பரமநடத் தரசேஎன் பாட்டும்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,35,cosmos|light_physics,"cosmos:அண்டம்,அண்ட ; light_physics:கதிர்",light_generic:ஒளி,மன்னுகின்ற அபரசத்திப் பரமாதி அவற்றுள் / வகுத்தநிலை யாதிஎலாம் வயங்கவயின் எல்லாம் / பன்னுகின்ற பற்பலவாம் விசித்திரசித் திரங்கள் / பரவிவிளங் கிடவிளங்கிப் பதிந்தருளும் ஒளியே / துன்அபர சத்திஉல கபரசத்தி அண்டம் / சுகம்பெறவே கதிர்பரப்பித் துலங்குகின்ற சுடரே / உன்னும்அன்பர் உளங்களிக்கத் திருச்சிற்றம் பலத்தே / ஓங்கும்நடத் தரசேஎன் உரையும்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,38,vibration_sound,vibration_sound:நாதம்,light_generic:சுடர்,வாய்ந்தபர நாதம்ஐந்தில் பரமுதலும் அவற்றுள் / மன்னுநிலை யாதிகளும் வயங்கியிட நிறைந்தே / ஆய்ந்தபர சிவவெளியில் வெளிஉருவாய் எல்லாம் / ஆகியதன் இயல்விளக்கி அலர்ந்திடும்பே ரொளியே / தோய்ந்தபர நாதஉல கண்டமெலாம் விளங்கச் / சுடர்பரப்பி விளங்குகின்ற தூயதனிச் சுடரே / வேய்ந்தமணி மன்றிடத்தே நடம்புரியும் அரசே / விளம்புறும்என் சொன்மாலை விளங்கஅணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,M,,silver-unverified
6,T292,037. அருள்விளக்க மாலை,80,cosmos,cosmos:அண்ட,,அண்டவகை எவ்வளவோ அவ்வளவும் அவற்றில் / அமைந்தஉயிர் எவ்வளவோ அவ்வளவும் அவைகள் / கண்டபொருள் எவ்வளவோ அவ்வளவும் அவற்றில் / கலந்தகலப் பெவ்வளவோ அவ்வளவும் நிறைந்தே / விண்தகும்ஓர் நாதவெளி சுத்தவெளி மோன / வெளிஞான வெளிமுதலாம் வெளிகளெலாம் நிரம்பிக் / கொண்டதுவாய் விளங்குகின்ற சுத்தசிவ மயமே / குலவுநடத் தரசேஎன் குற்றமும்கொண் டருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,81,atom_smallest,atom_smallest:அணுவ,light_generic:ஒளி,சத்தியநான் முகர்அனந்தர் நாரணர்மற் றுளவாம் / தலைவர்அவர் அவருலகில் சார்ந்தவர்கள் பிறர்கள் / இத்திசைஅத் திசையாக இசைக்கும்அண்டப் பகுதி / எத்தனையோ கோடிகளில் இருக்கும்உயிர்த் திரள்கள் / அத்தனைபேர் உண்டாலும் அணுவளவும் குறையா / தருள்வெளியில் ஒளிவடிவாய் ஆனந்த மயமாய்ச் / சுத்தசிவ அனுபவமாய் விளங்கியதெள் ளமுதே / துயநடத் தரசேஎன் சொல்லும்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,95,space_elements|light_physics,space_elements:பெருவெளி ; light_physics:கதிர்,light_generic:விளக்க,கணக்குவழக் கதுகடந்த பெருவெளிக்கு நடுவே / கதிர்பரப்பி விளங்குகின்ற கண்நிறைந்த சுடரே / இணக்கமுறும் அன்பர்கள்தம் இதயவெளி முழுதும் / இனிதுவிளங் குறநடுவே இலங்கும்ஒளி விளக்கே / மணக்குநறு மணமேசின் மயமாய்என் உளத்தே / வயங்குதனிப் பொருளேஎன் வாழ்வேஎன் மருந்தே / பிணக்கறியாப் பெருந்தவர்கள் சூழமணி மன்றில் / பெருநடஞ்செய் அரசேஎன் பிதற்றும்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,A,mystic-cosmological statement (unverified),silver-unverified
6,T292,037. அருள்விளக்க மாலை,96,light_physics,light_physics:கதிர்,light_generic:ஒளி,அடிச்சிறியேன் அச்சமெலாம் ஒருகணத்தே நீக்கி / அருளமுதம் மிகஅளித்தோர் அணியும்எனக் கணிந்து / கடிக்கமலத் தயன்முதலோர் கண்டுமிக வியப்பக் / கதிர்முடியும் சூட்டிஎனைக் களித்தாண்ட பதியே / வடித்தமறை முடிவயங்கு மாமணிப்பொற் சுடரே / மனம்வாக்குக் கடந்தபெரு வான்நடுவாம் ஒளியே / படித்தலத்தார் வான்தலத்தார் பரவியிடப் பொதுவில் / பரிந்தநடத் தரசேஎன் பாட்டும்அணிந் தருளே.,https://www.thiruarutpa.org/thirumurai/v/T292/tm/arulvilakka_maalai,M,,silver-unverified
6,T283,038. வரம்பில் வியப்பு,6,atom_smallest,atom_smallest:அணுவ,"light_generic:ஒளி,ஜோதி",படைத்திடல் முதல்ஐந் தொழில்புரிந் திலங்கும் / பரம்பர ஒளிஎலாம் அணுவில் / கிடைத்திடக் கீழ்மேல் நடுஎனக் காட்டாக் / கிளர்ஒளி யாய்ஒளிக் கெல்லாம் / அடைத்தகா ரணமாய்க் காரணங் கடந்த / அருட்பெருஞ் ஜோதியாம் ஒருவன் / கடைத்தனிச் சிறியேன் உளம்புகுந் தமர்ந்தான் / கடவுளைத் தடுப்பவர் யாரே.,https://www.thiruarutpa.org/thirumurai/v/T283/tm/varampil_viyappu,A,all radiance contained in an atom; no up/down/centre (dimensionless),silver-unverified
6,T283,038. வரம்பில் வியப்பு,7,cosmos|atom_smallest,cosmos:அண்ட ; atom_smallest:அணுவ,,அளவெலாங் கடந்த பெருந்தலை அண்ட / அடுக்கெலாம் அம்மஓர் அணுவின் / பிளவில்ஓர் கோடிக் கூற்றில்ஒன் றாகப் / பேசநின் றோங்கிய பெரியோன் / களவெலாந் தவிர்த்தென் கருத்தெலாம் நிரப்பிக் / கருணையா ரமுதளித் துளமாம் / வளவிலே புகுந்து வளர்கின்றான் அந்தோ / வள்ளலைத் தடுப்பவர் யாரே.,https://www.thiruarutpa.org/thirumurai/v/T283/tm/varampil_viyappu,A,all layered universes fit in one-crore-th of a fraction of an atom,silver-unverified
6,T283,038. வரம்பில் வியப்பு,8,cosmos|atom_smallest,cosmos:அண்ட ; atom_smallest:அணுத்துணை,,உள்ளவாம் அண்ட கோடி கோடிகளில் / உளவுயிர் முழுவதும் ஒருங்கே / கொள்ளைகொண் டிடினும் அணுத்துணை எனினும் / குறைபடாப் பெருங்கொடைத் தலைவன் / கள்ளநெஞ் சகத்தேன் பிழைஎலாம் பொறுத்துக் / கருத்தெலாம் இனிதுதந் தருளித் / தள்ளரும் திறத்தென் உள்ளகம் புகுந்தான் / தந்தையைத் தடுப்பவர் யாரே.,https://www.thiruarutpa.org/thirumurai/v/T283/tm/varampil_viyappu,A,beings of crores of universes,silver-unverified
6,T282,039. திருவடிப் புகழ்ச்சி,6,space_elements,space_elements:அருள்வெளி,,உருவினதாய் அருவினதாய் உருஅருவாய் உணர்வாய் / உள்ளதுவாய் ஒருதன்மை உடையபெரும் பதியாய் / மருவியவே தாந்தமுதல் வகுத்திடுங்க லாந்த / வரைஅதன்மேல் அருள்வெளியில் வயங்கியமே டையிலே / திருவுறவே அமர்ந்தருளும் திருவடிகள் பெயர்த்தே / சிறியேன்கண் அடைந்தருளித் திருவனைத்தும் கொடுத்தாய் / குருவேஎன் அரசேஈ தமையாதோ அடியேன் / குடிசையிலும் கோணாதே குலவிநுழைந் தனையே.,https://www.thiruarutpa.org/thirumurai/v/T282/tm/thiruvatip_pukazssi,M,,silver-unverified
6,T282,039. திருவடிப் புகழ்ச்சி,9,space_elements,space_elements:பெருவெளி,,பற்றியபற் றனைத்தினையும் பற்றறவிட் டறிவாம் / பான்மைஒன்றே வடிவாகிப் பழுத்தபெரி யவரும் / உற்றறிதற்273 கரியஒரு பெருவெளிமேல் வெளியில் / ஓங்குமணி மேடைஅமர்ந் தோங்கியசே வடிகள் / பெற்றறியப் பெயர்த்துவந்தென் கருத்தனைத்துங் கொடுத்தே / பிறவாமல் இறவாமல் பிறங்கவைத்தாய்274 அரசே / கொற்றமுளேன் தனக்கிதுதான் போதாதோ கொடியேன் / குடிசையிலும் கோணாதே குலவிநுழைந் தனையே.,https://www.thiruarutpa.org/thirumurai/v/T282/tm/thiruvatip_pukazssi,M,,silver-unverified
6,T280,040. கண்கொளாக் காட்சி,7,vibration_sound,vibration_sound:அதிர்,light_generic:ஒளி,புயலானை மழையானை அதிர்ப்பி னானைப் / போற்றியமின் ஒளியானைப் புனித ஞானச் / செயலானைச் செயலெல்லாந் திகழ்வித் தானைத் / திருச்சிற்றம் பலத்தானைத் தெளியார் உள்ளே / அயலானை உறவானை அன்பு ளானை / அறிந்தாரை அறிந்தானை அறிவால் அன்றி / இயலானை எழிலானைப் பொழிலா னானை / எம்மானைக் கண்டுகளித் திருக்கின் றேனே.,https://www.thiruarutpa.org/thirumurai/v/T280/tm/kankolaak_kaatsi,M,,silver-unverified
6,T279,041. காட்சிக் களிப்பு,5,cosmos|atom_smallest,cosmos:அண்ட ; atom_smallest:அணுவ,,அகத்தானைப் புறத்தானை அணுவா னானை / அணுவினுக்குள் அணுவானை அதனுள் ளானை / மகத்தானை மகத்தினும்ஓர் மகத்தா னானை / மாமகத்தாய் இருந்தானை வயங்கா நின்ற / சகத்தானை அண்டமெலாம் தானா னானைத் / தனிஅருளாம் பெருங்கருணைத் தாயா னானை / இகத்தானைப் பரத்தானைப் பொதுவில் ஆடும் / எம்மானைக் கண்டுகளித் திருக்கின் றேனே.,https://www.thiruarutpa.org/thirumurai/v/T279/tm/kaatsik_kalippu,M,,silver-unverified
6,T281,043. இறை திருக்காட்சி,22,cosmos|atom_smallest,cosmos:அண்ட ; atom_smallest:அணுத்துணை,,அடிநடு முடியோர் அணுத்துணை யேனும் / அறிந்திடப் படாதமெய் அறிவைப் / படிமுதல் அண்டப் பரப்பெலாங் கடந்த / பதியிலே விளங்குமெய்ப் பதியைக் / கடியஎன் மனனாங் கல்லையும் கனியிற் / கடைக்கணித் தருளிய கருணைக் / கொடிவளர் இடத்துப் பெருந்தயா நிதியைக் / கோயிலில் கண்டுகொண் டேனே.,https://www.thiruarutpa.org/thirumurai/v/T281/tm/irai_thirukkaatsi,M,,silver-unverified
6,T278,044. திருவடி நிலை,1,cosmos|atom_smallest,cosmos:அண்ட ; atom_smallest:அணுவ,,உலகுபல் கோடி கோடிகள் இடங்கொள் / உவப்பிலா அண்டத்தின் பகுதி / அலகுகாண் பரிய பெரியகூட் டத்த / அவைஎலாம் புறத்திறைச் சார்பில் / விலகுறா அணுவில் கோடியுள் ஒருகூற் / றிருந்தென விருந்தன மிடைந்தே / இலகுபொற் பொதுவில் நடம்புரி தருணத் / தென்பர்வான் திருவடி நிலையே.,https://www.thiruarutpa.org/thirumurai/v/T278/tm/thiruvati_n-ilai,A,mystic-cosmological statement (unverified),silver-unverified
6,T276,046. அருட்ஜோதி நிலை,9,space_elements,space_elements:பெருவெளி,light_generic:ஒளி,எவ்வகைத்தாந் தவஞ்செயினும் எய்தரிதாந் தெய்வம் / எனக்கெளிதிற் கிடைத்தென்மனம் இடங்கொண்ட தெய்வம் / அவ்வகைத்தாந் தெய்வம்அதற் கப்பாலாந் தெய்வம் / அப்பாலும் பெருவெளிக்கே அப்பாலாந் தெய்வம் / ஒவ்வகத்தே ஒளியாகி ஓங்குகின்ற தெய்வம் / ஒன்றான தெய்வம்மிக நன்றான தெய்வம் / செவ்வகைத்தென் றறிஞரெலாஞ் சேர்பெரிய தெய்வம் / சிற்சபையில் விளங்குகின்ற தெய்வமதே தெய்வம்.,https://www.thiruarutpa.org/thirumurai/v/T276/tm/arutjoothi_n-ilai,M,,silver-unverified
6,T276,046. அருட்ஜோதி நிலை,10,space_elements,space_elements:அருள்வெளி,,சத்தியமாந் தனித்தெய்வம் தடையறியாத் தெய்வம் / சத்திகளால்எல் லாம்விளங்கத் தானோங்கும் தெய்வம் / நித்தியதன் மயமாகி நின்றதெய்வம் எல்லா / நிலைகளுந்தன் அருள்வெளியில் நிலைக்கவைத்த தெய்வம் / பத்திவலைப் படுகின்ற தெய்வம்எனக் கெல்லாப் / பரிசுமளித் தழியாத பதத்தில்வைத்த தெய்வம் / சித்திஎலாந் தருதெய்வம் சித்தாந்தத் தெய்வம் / சிற்சபையில் விளங்குகின்ற தெய்வமதே தெய்வம்.,https://www.thiruarutpa.org/thirumurai/v/T276/tm/arutjoothi_n-ilai,M,,silver-unverified
